rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,category,aesthetic_score,is_disruptive,phase
5,Great product.,Light but extremely moisturizing.  Great product.,[],B00QR1U8LM,B00QR1U8LM,AF7HB2PS5XCKHS5WKHE4Z47F3VDA,2016-09-12 23:56:17.000,0,True,All Beauty,0.5565177795,False,Utilitarian
5,Five Stars,"Beautiful color, goes on smooth, feels like velvet.",[],B013GOZAGU,B013GOZAGU,AF7HB2PS5XCKHS5WKHE4Z47F3VDA,2016-10-26 19:59:25.000,0,True,All Beauty,0.6064076236,True,Congruence
5,Five Stars,"Beautiful color, isn't streaky. Color pop mKes fantastic liquid lip colors.",[],B01IAJ2JU6,B01IAJ2JU6,AF7HB2PS5XCKHS5WKHE4Z47F3VDA,2016-12-18 13:47:24.000,1,True,All Beauty,0.647340554,True,Congruence
5,After being disappointed with the white chocolate palette,"After being disappointed with the white chocolate palette, i was so happy this palette was pigmented and applied so smooth. Blended perfectly. So happy that too redeemed its self with me",[],B01NAG0EK3,B01NAG0EK3,AF7HB2PS5XCKHS5WKHE4Z47F3VDA,2017-04-04 23:16:58.000,7,True,All Beauty,0.6649450207000001,True,Congruence
5,Five Stars,"Great palette, blendable colors. Arrivec quickly.",[],B01C1NX0ZK,B01C1NX0ZK,AF7HB2PS5XCKHS5WKHE4Z47F3VDA,2017-05-25 01:34:08.000,1,True,All Beauty,0.5905439274000001,False,Congruence
4,Simple wig but nice,I can’t say this feels like real hair but it looks great. Make sure to wash and deep condition or it feels like straw. I used “repair” conditioner on this synthetic and air dried. Put a little argon oil and boom… it stays nice for my 16 hour shifts.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71TXu4F+mfL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71TXu4F+mfL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71TXu4F+mfL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B092LMD1WC,B092LMD1WC,AF7I3VRZ4S76UQEUKQAQS52NKVJQ,2021-08-06 11:46:12.865,5,True,All Beauty,0.5926163017,False,Utilitarian
4,Cute,"It’s cute but tangles extremely easily. Like, a head turn and you’ve got tangles. Keep a wide tooth comb on you. It looks like it does in the pictures but even with conditioning spray, it’s still a little stiff.","[{'small_image_url': 'https://m.media-amazon.com/images/I/81ur37NyHjL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81ur37NyHjL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81ur37NyHjL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B094Z3QR4J,B094Z3QR4J,AF7I3VRZ4S76UQEUKQAQS52NKVJQ,2021-08-06 11:48:13.526,2,True,All Beauty,0.4874964862,False,Utilitarian
1,Please be careful,"The hair is super soft (like Caucasian hair) which isn’t bad. The wig itself was nice. But it had lice( all throughout the strands), and the nits were sewn into the wefts. absolutely disappointing. Amazon was able to refund me and I had to throw out my comb and brush.  I will not be reordering from this seller. Please check your hair before you ever put it in your head. :(",[],B08JGLSVJ5,B08JGLSVJ5,AF7I3VRZ4S76UQEUKQAQS52NKVJQ,2021-08-14 15:28:54.245,203,True,All Beauty,0.49595282630000004,False,Utilitarian
4,"Not what I bought, but still beautiful","The packaging is amazing. It came with one cute headband and one that’s more for edge control but it was free so that’s always a plus. The wig is great, but 150% you can tell from how thin it is as well as it being plainly labeled right on the box.  I bought the 180%. It is very nice though so I’m going to add a bundle and call it a day.<br />Update: I added a bundle. Holds curls like a champ. Perfect straight or curly","[{'small_image_url': 'https://m.media-amazon.com/images/I/71tgQn2M3QL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71tgQn2M3QL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71tgQn2M3QL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/B1Xf8XGzAhS._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/B1Xf8XGzAhS._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/B1Xf8XGzAhS._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/C10ZP9qIzFS._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/C10ZP9qIzFS._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/C10ZP9qIzFS._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/C1OuWmHz2nS._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/C1OuWmHz2nS._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/C1OuWmHz2nS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B095WM3P6J,B095WM3P6J,AF7I3VRZ4S76UQEUKQAQS52NKVJQ,2021-08-20 23:17:21.924,1,True,All Beauty,0.6497138763,True,Congruence
4,So pretty,The hair was true to length. I bought 24” and it’s draping down my back. The curls dropped after a good brush and did not come back after wash but it takes heat well. It doesn’t seem to be 180 density but it is still very nice. Mine was preplucked and ready to go. The cap is a little large for my head but I made do. I would order again,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71OvRsNEQSL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71OvRsNEQSL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71OvRsNEQSL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B096WTQDYM,B096WTQDYM,AF7I3VRZ4S76UQEUKQAQS52NKVJQ,2021-12-17 08:26:54.425,8,True,All Beauty,0.6081993154,True,Congruence
5,Awesome gift set,"There are a lot of spa type sets that are very generic, but there seems to be a lot of mindfulness in the development of this. The kit includes sort of a guide to overall mental/spiritual wellness (tips for better habits and techniques for relaxation). The candle scent is gentle yet covers a large room without being over powering.  I’ve noticed company really enjoy the pillow spray, especially on a crisp set of sheets! The shower gel is a little more pungent or concentrated, so be prepared to carry the fragrance with you all day.",[],B08P5579KC,B08P5579KC,AF7N64YSCYUJ4PMFFF4KXI4AD4FA,2021-07-16 13:58:19.679,0,False,All Beauty,0.6115248536,True,Congruence
4,Stocking stuffer,"Not great polish but prefect for a kids gift! Got this for my niece and she loved the colors and especially the glitter polish! The colors look very similar when applied but again, for a kids gift is great.","[{'small_image_url': 'https://m.media-amazon.com/images/I/81LdNonQSzL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81LdNonQSzL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81LdNonQSzL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B098GMKW8D,B098GMKW8D,AF7N64YSCYUJ4PMFFF4KXI4AD4FA,2021-11-22 03:41:49.341,0,False,All Beauty,0.525628375,False,Congruence
5,Feels so good!,Not just for men! These eye roller serums can be used by anyone! It has hyaluronic acid in it that helps hydrate and tighten your under eye area! The caffeine helps de-puff your eyes for a more awake look! The eye roller glides well and is very smooth and feels very soothly on my under eye. I recommend this to everyone!,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61Ipr0nHo5L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61Ipr0nHo5L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61Ipr0nHo5L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B095TYGNBW,B0B8SFDJN9,AF7N64YSCYUJ4PMFFF4KXI4AD4FA,2021-12-03 23:33:44.444,0,False,,0.5802353133,False,Congruence
5,Nice aroma and texture,"This set is actually pretty solid. The fragrance isn't overpowering, and the products make a noticeable difference. The grooming tools aren't quite my jam, but if you have a very scraggly beard it would probably be super helpful.",[],B09DCT687H,B09DCT687H,AF7N64YSCYUJ4PMFFF4KXI4AD4FA,2021-12-28 22:21:11.464,1,False,All Beauty,0.6251757556,True,Congruence
5,HAIR IS SOFT AND HEALTHY,"Love this cute 12in bob! Perfect for everyday use or in between installs to throw on and go. The hair is very soft, healthy and holds a style very nicely. The wig cap, I would say, fits an average size range  but does have an adjustable strap inside the cap to make it tighter if need be. The ca also has sewn in combs, two on each side and one in back, to help secure the wig to your head. The lace is very soft and transparent, I think it could melt in to almost every skin tone. The hairline could use a little plucking for a more natural look, as well as the part. The knots on the hair line and part also need to be bleached to be less visible. Other than those two small things I love this wig and absolutely recommend it.","[{'small_image_url': 'https://m.media-amazon.com/images/I/711WLUQVxkL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/711WLUQVxkL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/711WLUQVxkL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/714QPHj3pSL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/714QPHj3pSL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/714QPHj3pSL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09MJFQRKL,B09MJFQRKL,AF7N64YSCYUJ4PMFFF4KXI4AD4FA,2022-04-13 02:30:06.717,1,False,All Beauty,0.6282200741,True,Congruence
5,HEALTHY HAIR AND GREAT COLOR,"This is beautiful 613 unit! The hair is vey soft and feels very healthy and unprocessed. The length is the perfect bob to frame the face and would help make anyones face look amazing! The cap is pretty averaged size and fit my head very well. It does have an adjustable strap in case you need to make it tighter to fit your head. The cap also has four combs to help secure the wig and give you a more glueless option. The lace is some of the softest lace I’ve felt in my human unit experience. The hair could use a little extra plucking for a more natural look, but its definitely not needed.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71REpNtRidL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71REpNtRidL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71REpNtRidL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71cwzMA67VL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71cwzMA67VL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71cwzMA67VL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09V835NPJ,B09V835NPJ,AF7N64YSCYUJ4PMFFF4KXI4AD4FA,2022-04-13 21:58:05.278,4,False,All Beauty,0.6482829302,True,Congruence
5,Great Product. Great Price. Great Results.,"My family has used Oral B rechargeable toothbrushes for years.  We end up replacing them after about 3 years or so, but, at a price under $20 each, it still is cheaper than a Sonicare.  The replacement head brushes are about the same price as the more expenseive rechargeables, and we purchase them at Sam's and on line.  And, in the end, the results are what matter.  No one in our family has had a cavity in over 7 years.  Some of that has to be the results of a good toothbrushing (especially with my children).",[],B000GBICYE,B000GBICYE,AF7R2ZFZ65KMPMZWIR3QPH7GJ2GQ,2009-10-17 14:16:59.000,1,True,All Beauty,0.4411798221,False,Baseline
3,"Nice, Pleasant Smell. Do not Completely Remove Make-up","These Yes wipes feel equivalent to others on the market & they remove makeup about as well as other makeup removal wipes.<br /><br />I am not a heavy makeup user - very light foundation, powder, a little blush & a little eye shadow. The wipes do not completely remove makeup/residue, so if I use the wipes exclusively, I will get clogged pores within a couple of weeks. This result is the same using other manufacturer's wipes.  Consequently, while super convenient especially while traveling, if I travel with make-up wipes, I also travel with blemish cream.",[],B079NV9PBG,B079NV9PBG,AF7R2ZFZ65KMPMZWIR3QPH7GJ2GQ,2018-04-23 17:32:53.891,0,False,All Beauty,0.5862738397,False,Baseline
3,Good for Regular Polish and Fingers,This dip in nail polish is essentially a container size sponge soaked in nail polish remover.  The sponge acts as the abrasive to assist the nail polish remover liquid complete the removal job. It works pretty well on fingers - you have th kind of twist your fingers around/about. Can't see using this for toes at all.<br /><br />3-1/2 stars because limited use.  Still need to use cotton ball and remove on toes.,[],B07S9GZZ6H,B07S9GZZ6H,AF7R2ZFZ65KMPMZWIR3QPH7GJ2GQ,2019-09-22 20:27:36.546,0,False,All Beauty,0.43408402900000004,False,Baseline
3,OK Facial Pads.,"These charcoal pads are intended to be used after you wash your face.  They are suppose to draw out impurities (charcoal side) and soothe the skin for a ""healthier"" look.<br /><br />The pads are premoistened and have plenty of moisture.  It is easy to discern the charcoal side.  After about 3 weeks of use every 3rd day, I cannot see the difference in my skin. I'm not a heavy make-up wearer, so this may be a factor in trying to see noticeable differences when using/not using the Neogen charcoal pad.",[],B07PTQHSQS,B07PTQHSQS,AF7R2ZFZ65KMPMZWIR3QPH7GJ2GQ,2020-03-03 18:01:32.829,0,False,All Beauty,0.5107401024,False,Baseline
3,Mildly Moisturizing.,"As an Aloe Vera product, this gel is OK. Its moisturizing capabilities are below average and its soothing abilities on tender skin are average.<br /><br />The gel leans thin-ish for a ""thick"" gel. The smell is light and inoffensive. The seller says this can be used as a base to make homemade hand sanitizer and the thickness is about on par with typical hand sanitizers on the market.",[],B086VYKNDF,B086VYKNDF,AF7R2ZFZ65KMPMZWIR3QPH7GJ2GQ,2020-07-14 22:26:31.149,1,False,All Beauty,0.43322254530000004,False,Baseline
4,Very Quiet. Good For Maintenance,"Review from my bearded spouse:<br /><br />Things I like about this trimmer:<br />1. The dial adjustment works very well for the gate.<br />2. The trimmer is very quiet (especially compared to my old one).<br />3. The nose/ear trimmer works better than any I have ever used before.<br />4. I generally use a razor for shaving but the two micro screen shaving heads work well for a quick clean up (beware of an occasional pulled whisker).<br />5. For my beard and mustache, the large trimmer used with the gate does a fantastic job.<br />6. Doesn't come with an adapter to plug the USB charging cord into the wall.<br /><br />Verdict: great for beard, mustache and ear/nose hair removal, but I wouln't want to use it as an everyday shaver",[],B08C7BP588,B08C7BP588,AF7R2ZFZ65KMPMZWIR3QPH7GJ2GQ,2020-09-13 19:29:04.421,0,False,All Beauty,0.4763689951,False,Baseline
3,Cleans Well. Leaves Hair a Little Fly-Away,"Overall, this Argan Oil shampoo is fine.  It cleans well but leaves my hair with some fly-aways, so I follow the shampoo with a conditioner when washing my hair.  I can go about every other day for washing, which is about normal for most of my shampoos. The lather is adequate and not overly generous (so not a lot of additive to produce excess lather).<br /><br />The bottle arrived a bit slimy because the screw cap came loose in shipping. Luckily, the bottle was sealed in plastic. The pump action works as expected.",[],B087ZQK2G8,B087ZQK2G8,AF7R2ZFZ65KMPMZWIR3QPH7GJ2GQ,2020-09-16 19:21:44.705,0,False,All Beauty,0.5424309239,False,Baseline
2,Do Not Like the Way This Feels When Applying to My Face,"I'm not a fan of this ""lotion"". It has a odd, oily, but not oily feel when I apply it to my face. It also seems to lay on my face and I have to rub it into my skin. And, once my skin absorbs this lotion, my face still feels a bit dry, so I have to either layer this one again or use a different, more moisturizing face lotion.<br /><br />I have more of a T zone face and my natural oiliness has decreased over the years. I apply face lotion both day and night. This lotion may be better for someone with noticeably oily skin who doesn't normally apply lotion on the face.",[],B086WMMBPP,B086WMMBPP,AF7R2ZFZ65KMPMZWIR3QPH7GJ2GQ,2021-07-01 16:05:37.966,0,False,All Beauty,0.4649856217,False,Baseline
1,Decent Shampoo. Conditioner is Awful,"Good purple color, but while the shampoo lathers well and seems to do a good job, the conditioner doesn't condition at all. In fact, the conditioner seems to dry out my hair and leaves it fly-away.<br /><br />There are better purple products on the market. There is no luxe or spa to this product. Look elsewhere.",[],B08RY6S25W,B08RY6S25W,AF7R2ZFZ65KMPMZWIR3QPH7GJ2GQ,2021-08-06 17:30:02.858,0,False,All Beauty,0.45971210240000004,False,Baseline
4,Wonderful Smell!,Even my spouse likes the Shine On Sugar smell!<br /><br />The jar is small but filled to the brim. The contents are crumbly and spread unevenly. The formula leaves your skin feeling smooth and soft and it leaves the shower floor a bit slippery. This is one of the best smells I've found in a sugar scrub.,[],B07W6JPVR3,B07W6JPVR3,AF7R2ZFZ65KMPMZWIR3QPH7GJ2GQ,2021-08-21 16:44:21.079,0,False,All Beauty,0.5866552679,False,Baseline
5,I love it!,"Super cute nails !!! They are of high quality. They are sturdy and the design is well printed. The package included a nail file and glue stickers. I would just like to point out so people are aware that there are only 4 nails with the different design of Rick and Morty. One of each design, 4 total. So if you loose any, there are no replacements. in any case, I think the design of the other nails are so pretty that it doesn’t matter to me.","[{'small_image_url': 'https://m.media-amazon.com/images/I/61r70Uyhl9L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61r70Uyhl9L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61r70Uyhl9L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71Kr5MN4FiL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71Kr5MN4FiL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71Kr5MN4FiL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71VF5UbboOL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71VF5UbboOL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71VF5UbboOL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81Xsl1NFGXL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81Xsl1NFGXL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81Xsl1NFGXL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09MKLMWH5,B09MKLMWH5,AF7R4OC3YUOI77VS55Y3B3XSN2OQ,2022-03-31 05:11:47.181,0,False,All Beauty,0.5289850666,False,Utilitarian
5,Convenient,The package came a little busted but the product was intact! It looks durable and of high quality. It works as intended cleaning their muddy paws --or at least most of it. The rubber inside is soft but sturdy enough to remove the mud. The cloth that came with it is extremely soft and useful for making sure my dogs' paws are dry. I just leave this product in my car since my dogs love to get muddy paws in the dog park. I can quickly clean them before letting them in the car. Perfect for messy animals! I'd recommend it.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61A97UE7srL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61A97UE7srL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61A97UE7srL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61ltSlaEhJL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61ltSlaEhJL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61ltSlaEhJL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71Y7hwvPwcL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71Y7hwvPwcL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71Y7hwvPwcL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09LCK7X8H,B0BC87LQ7Q,AF7R4OC3YUOI77VS55Y3B3XSN2OQ,2022-05-31 16:16:08.872,0,False,,0.5237333344,False,Utilitarian
3,Wrong color?,"I’m quite disappointed with their blue. I was expecting something similar to the photo, but I got a faded blue-green-ish color. It does not match my dark brown hair and looks extremely fake and cheap because of that. The darker blue would’ve blended in better, but oh well. The product itself does seem of high quality, but I couldn’t get past the color difference. Maybe I’ll give it to someone with a lighter hair color. It also came with eyelashes  and extra tape, which is nice.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71NM7ZRvisL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71NM7ZRvisL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71NM7ZRvisL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/810E2BSie0L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/810E2BSie0L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/810E2BSie0L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81vKaf6kxyL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81vKaf6kxyL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81vKaf6kxyL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09Z6K74LS,B09Z6K74LS,AF7R4OC3YUOI77VS55Y3B3XSN2OQ,2022-06-29 17:55:29.827,0,False,All Beauty,0.5373397804,False,Utilitarian
5,Beautiful!!!,Wow! What an amazing wig. So pretty! I was blown away with its quality. It looks so nice and perfect for cosplays. I’m excited to use it for Halloween this year. I don’t even have to style it. It looks good with the bangs and without them. The wig is soft and natural looking. It’s long and has room for cutting if needed to fit a different style. I want the other colors now! I’d recommend it,"[{'small_image_url': 'https://m.media-amazon.com/images/I/5109iFmPzzL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/5109iFmPzzL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/5109iFmPzzL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61ILEWvLolL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61ILEWvLolL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61ILEWvLolL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71ci94IjNpL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71ci94IjNpL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71ci94IjNpL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0B2QSKW57,B0B2QSKW57,AF7R4OC3YUOI77VS55Y3B3XSN2OQ,2022-07-18 03:08:08.025,1,False,All Beauty,0.6250964456,True,Congruence
2,One is missing,"The mask is so soft and thick! It has a great size and fits my face well. The holes do match my eyes and nose. The straps is perfect for keeping it place and avoiding falling off. However, I was supposed to receive two masks with my pack, but only got one.","[{'small_image_url': 'https://m.media-amazon.com/images/I/719IAhw-Q9L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/719IAhw-Q9L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/719IAhw-Q9L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71FW0Z4fBUL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71FW0Z4fBUL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71FW0Z4fBUL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71o8TzI1TaL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71o8TzI1TaL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71o8TzI1TaL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0B5VLX7XW,B0B5VLX7XW,AF7R4OC3YUOI77VS55Y3B3XSN2OQ,2022-08-21 19:58:15.663,0,False,All Beauty,0.5766316789,False,Congruence
5,Better than other brands,"These nail stickers are actually better than other brands I tried. While you still do need to be careful peeling it off, it’s tougher than other stickers. These hold on better and don’t break apart easily. I was able to decorate my nails using tweezers. I could even lift them again to adjust their position if needed. They look good and have a strong pigment.<br />The only cons I would say is that I like to have symmetry. Some stickers did not have a pair and it was disappointing. Also, the nail art sticker are called “skull stickers” but the majority were snakes. I like skulls more and was looking forward to it.<br /><br />In any case, I’m still able to enjoy them.  The art is clean and pretty. I want more !","[{'small_image_url': 'https://m.media-amazon.com/images/I/610cN+XZ1eL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/610cN+XZ1eL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/610cN+XZ1eL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71itZu9ExhL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71itZu9ExhL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71itZu9ExhL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81zZNwwKd7L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81zZNwwKd7L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81zZNwwKd7L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0B62GY2RX,B0B62GY2RX,AF7R4OC3YUOI77VS55Y3B3XSN2OQ,2022-09-26 05:10:21.718,0,False,All Beauty,0.6151793911,True,Congruence
4,Four Stars,good,[],B00IPLW3WO,B00IPLW3WO,AF7UNUZDTTFKG46U62ZCLR3RL7QQ,2016-07-23 15:48:27.000,0,True,All Beauty,0.5150434822000001,False,Baseline
4,Four Stars,nice,[],B0157CHSIW,B0157CHSIW,AF7UNUZDTTFKG46U62ZCLR3RL7QQ,2016-09-11 05:09:25.000,1,True,All Beauty,0.5382099216,False,Baseline
4,Four Stars,nice,[],B000TQG4P0,B000TQG4P0,AF7UNUZDTTFKG46U62ZCLR3RL7QQ,2016-09-11 05:09:36.000,0,True,All Beauty,0.5382099216,False,Baseline
4,Four Stars,nice,[],B000H8DUG6,B000H8DUG6,AF7UNUZDTTFKG46U62ZCLR3RL7QQ,2016-09-11 05:10:26.000,1,True,All Beauty,0.5382099216,False,Baseline
3,Three Stars,wery thin,[],B01M0RPU7G,B01M0RPU7G,AF7UNUZDTTFKG46U62ZCLR3RL7QQ,2018-03-07 04:23:54.922,0,True,All Beauty,0.4233184742,False,Baseline
4,*Discounted* I do really like this stuff smells and feels,*Discounted*<br />I do really like this stuff smells and feels. other ones are to pasty this is just the scrub with oil and it is amazing. i love how my body felt after i ued it and shaved. I like the extra oil in it cause it last after you get out so your body can absorb it more.,[],B01DGWYQCG,B01DGWYQCG,AF7UXRQ6VLFJ3MFLZQYVNUNBI7OQ,2016-05-01 03:23:42.000,0,False,All Beauty,0.6171675855000001,True,Congruence
4,*Discounted* I do really like this stuff smells and feels,*Discounted*<br />I do really like this stuff smells and feels. other ones are to pasty this is just the scrub with oil and it is amazing. i love how my body felt after i ued it and shaved. I like the extra oil in it cause it last after you get out so your body can absorb it more.,[],B01DGWYQCG,B01DGWYQCG,AF7UXRQ6VLFJ3MFLZQYVNUNBI7OQ,2016-05-01 03:23:42.000,0,False,All Beauty,0.6171675855000001,True,Congruence
5,AWESOME STUFF,"*Free*<br />Stuff has no harsh smell which is awesome, and it really works. yea you might have to do it a few times but that's expected cause nothing natural is easy. my cuticles and skin around the nails are all pretty also not dried out like the acetone products.",[],B01AYTGWA8,B01AYTGWA8,AF7UXRQ6VLFJ3MFLZQYVNUNBI7OQ,2016-05-01 03:37:07.000,0,False,All Beauty,0.5409792339,False,Congruence
5,AWESOME STUFF,"*Free*<br />Stuff has no harsh smell which is awesome, and it really works. yea you might have to do it a few times but that's expected cause nothing natural is easy. my cuticles and skin around the nails are all pretty also not dried out like the acetone products.",[],B01AYTGWA8,B01AYTGWA8,AF7UXRQ6VLFJ3MFLZQYVNUNBI7OQ,2016-05-01 03:37:07.000,0,False,All Beauty,0.5409792339,False,Congruence
